price,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
21500000,1344,2,2,4,1,1,15997.02381
71000000,1369,4,5,2,1,5,51862.67348
18500000,900,2,2,1,1,1,20555.55556
29900000,1150,3,4,1,1,1,26000
25500000,900,2,2,1,1,2,28333.33333
6700000,1000,2,2,2,1,1,6700
33000000,1100,2,2,1,1,1,30000
6200000,805,2,2,1,1,1,7701.863354
31000000,1317,2,2,1,1,1,23538.34472
16000000,669,2,2,1,1,2,23916.29297
36000000,1700,4,4,1,1,1,21176.47059
9500000,550,2,2,1,1,1,17272.72727
58500000,2820,4,4,1,4,1,20744.68085
69000000,3400,6,5,2,1,1,20294.11765
32300000,1965,3,3,3,1,2,16437.65903
29500000,1100,2,2,1,1,2,26818.18182
75000000,2100,4,4,3,1,1,35714.28571
24000000,1200,3,3,1,1,1,20000
73000000,2400,4,4,4,1,1,30416.66667
72500000,2590,3,3,2,1,1,27992.27799
160000000,4100,4,5,1,4,1,39024.39024
24000000,1250,2,2,1,1,2,19200
32000000,1630,3,3,2,1,1,19631.90184
70000000,1650,4,5,1,2,1,42424.24242
17000000,984,2,2,1,1,1,17276.42276
15000000,609,2,2,1,1,1,24630.54187
60000000,2200,4,4,4,2,2,27272.72727
47000000,1700,4,4,1,2,3,27647.05882
12900000,1000,2,2,4,1,1,12900
17000000,885,2,2,1,1,1,19209.03955
35000000,1650,2,2,1,1,1,21212.12121
16500000,950,2,2,1,1,1,17368.42105
15500000,1026,2,2,1,1,1,15107.21248
19500000,656,2,3,1,1,1,29725.60976
12500000,750,2,2,1,1,1,16666.66667
15500000,750,3,3,1,1,1,20666.66667
18500000,1100,2,2,2,1,1,16818.18182
100000000,2760,4,4,3,1,3,36231.88406
12500000,965,2,2,1,1,1,12953.36788
13000000,850,2,2,1,1,1,15294.11765
17000000,750,2,2,1,1,1,22666.66667
16500000,950,2,2,1,1,1,17368.42105
21500000,685,2,2,1,1,1,31386.86131
85000000,2100,4,4,4,1,1,40476.19048
22500000,3000,5,3,2,1,1,7500
21000000,1030,2,2,1,1,1,20388.34951
22500000,960,2,2,1,1,1,23437.5
35000000,1840,3,3,2,1,1,19021.73913
75000000,2100,2,3,1,1,3,35714.28571
26200000,1676,3,3,1,3,1,15632.45823
7500000,725,2,2,1,1,1,10344.82759
34000000,1640,3,4,2,2,4,20731.70732
23000000,1250,3,3,1,1,2,18400
9800000,965,2,2,2,1,1,10155.44041
47500000,1750,3,3,6,1,1,27142.85714
115000000,1783,4,4,1,2,1,64498.03702
14000000,800,2,2,1,1,1,17500
15000000,650,2,2,1,1,1,23076.92308
29500000,2000,3,3,1,1,1,14750
46500000,1670,4,4,1,1,1,27844.31138
28500000,1250,3,2,3,1,1,22800
12500000,755,2,2,1,1,1,16556.29139
39900000,1480,3,3,1,1,1,26959.45946
13500000,1100,2,2,1,1,1,12272.72727
6000000,650,2,2,1,1,1,9230.769231
120000000,3615,5,5,1,1,1,33195.02075
13000000,1200,3,3,4,1,1,10833.33333
45000000,950,3,2,3,2,4,47368.42105
5100000,740,2,2,1,1,1,6891.891892
6800000,1080,2,3,4,1,1,6296.296296
13000000,830,2,2,1,1,1,15662.6506
3500000,1500,2,2,1,1,1,2333.333333
33000000,900,2,2,1,1,1,36666.66667
17400000,720,2,2,4,1,1,24166.66667
10500000,800,2,2,1,1,1,13125
98000000,2000,3,2,1,1,1,49000
12000000,1200,2,2,1,1,1,10000
14900000,920,2,2,1,1,1,16195.65217
7200000,960,2,2,3,1,1,7500
12300000,623,2,2,1,1,1,19743.17817
5400000,1100,2,2,1,1,1,4909.090909
17500000,650,2,2,1,1,1,26923.07692
14000000,720,2,2,1,1,1,19444.44444
22500000,1300,3,3,1,1,1,17307.69231
49000000,1230,3,3,1,1,1,39837.39837
30000000,850,2,2,1,1,1,35294.11765
17500000,1015,2,2,1,1,1,17241.37931
8800000,1075,2,2,6,1,1,8186.046512
15500000,920,2,2,1,1,1,16847.82609
26000000,1255,3,2,1,1,1,20717.13147
25000000,1190,2,3,1,1,1,21008.40336
13800000,1061,2,2,1,1,1,13006.59755
13000000,750,2,2,1,1,1,17333.33333
4000000,850,2,2,1,1,1,4705.882353
5500000,950,2,2,1,1,1,5789.473684
12000000,1060,3,3,3,1,1,11320.75472
18000000,650,2,2,1,1,1,27692.30769
11000000,1000,2,2,1,1,1,11000
35000000,1385,3,3,1,1,1,25270.75812
21000000,1270,2,2,1,1,1,16535.43307
19500000,885,2,2,1,1,2,22033.89831
22000000,1100,2,2,1,1,2,20000
3200000,750,2,2,1,1,1,4266.666667
19000000,941,2,2,1,1,2,20191.28587
37000000,1307,3,3,1,1,1,28309.10482
15500000,860,2,2,1,1,2,18023.25581
20000000,997,2,2,1,1,1,20060.18054
16000000,800,2,2,1,1,1,20000
16000000,950,2,2,1,1,1,16842.10526
48000000,850,2,2,1,1,1,56470.58824
5500000,965,2,2,3,1,1,5699.481865
138000000,2000,4,4,1,2,1,69000
22500000,1050,2,2,1,1,1,21428.57143
17500000,1100,2,2,1,1,1,15909.09091
12000000,875,2,2,1,1,1,13714.28571
32500000,1500,3,2,1,1,1,21666.66667
11500000,700,2,2,1,1,1,16428.57143
12000000,786,2,2,1,1,1,15267.17557
11000000,560,2,2,1,1,1,19642.85714
5000000,600,2,2,1,1,1,8333.333333
19500000,735,2,2,1,1,1,26530.61224
2800000,700,2,2,1,1,1,4000
6500000,600,2,2,1,2,1,10833.33333
6200000,1079,2,2,1,1,1,5746.061168
17500000,740,2,2,1,1,1,23648.64865
21000000,750,2,2,1,1,1,28000
14000000,1100,2,2,3,1,1,12727.27273
17000000,915,2,2,1,1,1,18579.23497
80000000,2500,4,4,1,1,1,32000
8000000,810,2,2,1,1,1,9876.54321
140000000,3000,4,4,4,2,2,46666.66667
14200000,800,2,2,1,1,1,17750
27500000,1000,2,2,1,1,1,27500
1650000,580,2,2,2,1,1,2844.827586
21000000,1400,3,3,1,2,1,15000
14500000,612,2,2,1,1,1,23692.81046
38000000,1340,2,2,3,1,1,28358.20896
36000000,1500,2,2,1,1,1,24000
17000000,860,2,2,1,1,1,19767.44186
12000000,750,2,2,1,1,1,16000
18000000,820,3,2,1,1,1,21951.21951
8500000,850,2,2,1,1,1,10000
65000000,1790,3,3,1,2,4,36312.84916
250000000,4000,4,7,3,1,1,62500
48000000,2100,3,3,1,1,1,22857.14286
25000000,1430,2,2,1,1,3,17482.51748
78500000,2700,5,4,1,1,1,29074.07407
20000000,1090,2,2,1,1,3,18348.62385
20000000,960,2,2,1,1,1,20833.33333
7500000,700,2,2,1,1,1,10714.28571
20500000,1676,3,3,1,1,4,12231.50358
35000000,1060,2,3,1,1,1,33018.86792
22500000,1100,2,2,2,1,1,20454.54545
23000000,1205,3,3,1,1,1,19087.13693
18500000,506,2,3,1,1,1,36561.26482
8000000,1150,3,2,1,1,1,6956.521739
27800000,1150,2,2,1,1,1,24173.91304
6400000,870,2,2,1,1,1,7356.321839
3900000,750,2,2,1,1,1,5200
34500000,1445,3,3,4,2,2,23875.43253
23000000,883,2,2,1,1,1,26047.56512
22500000,1150,2,3,1,1,1,19565.21739
57500000,1025,3,3,1,1,1,56097.56098
13000000,775,2,2,1,1,1,16774.19355
39000000,1650,3,3,3,1,1,23636.36364
9500000,1020,2,2,3,1,1,9313.72549
19500000,740,2,2,2,1,1,26351.35135
5800000,900,2,2,1,1,1,6444.444444
18500000,900,2,2,1,1,2,20555.55556
4500000,726,2,2,1,1,1,6198.347107
18500000,1180,3,3,1,1,2,15677.9661
45000000,1000,3,2,1,1,1,45000
18000000,730,2,2,1,1,1,24657.53425
22500000,865,2,2,1,1,1,26011.56069
4000000,584,2,2,1,1,1,6849.315068
13800000,790,2,2,1,1,1,17468.35443
17500000,870,2,2,3,1,1,20114.94253
12100000,675,2,2,1,1,1,17925.92593
22500000,1200,3,3,1,1,1,18750
20000000,800,2,2,1,1,1,25000
15500000,830,2,2,1,1,1,18674.6988
9000000,1005,2,3,1,1,1,8955.223881
16000000,1075,2,2,1,1,1,14883.72093
18000000,946,2,2,1,1,1,19027.48414
8000000,875,2,2,1,1,1,9142.857143
21500000,1250,2,2,3,1,1,17200
13000000,845,2,2,1,1,1,15384.61538
11000000,810,2,2,1,1,1,13580.24691
17000000,750,2,2,1,1,1,22666.66667
17500000,900,2,2,1,1,2,19444.44444
11500000,1750,3,3,1,2,2,6571.428571
17400000,649,2,2,1,1,1,26810.47766
3500000,750,2,2,1,1,1,4666.666667
26100000,660,2,2,1,1,2,39545.45455
37500000,1420,3,2,1,2,2,26408.4507
4800000,545,2,2,1,1,1,8807.33945
14500000,775,2,2,1,1,1,18709.67742
18500000,530,2,2,1,1,1,34905.66038
6500000,800,2,2,1,1,1,8125
3700000,965,2,2,1,1,2,3834.196891
17100000,870,2,2,1,1,1,19655.17241
11500000,700,2,3,1,1,1,16428.57143
29500000,950,2,2,1,1,1,31052.63158
29500000,1020,2,2,1,1,1,28921.56863
50000000,1200,3,3,1,1,1,41666.66667
22500000,1185,3,2,1,1,1,18987.34177
15000000,1150,2,2,1,1,1,13043.47826
16000000,1050,2,2,1,1,1,15238.09524
48000000,1400,3,3,4,1,1,34285.71429
9800000,965,2,2,2,1,1,10155.44041
17000000,840,2,2,1,1,1,20238.09524
12500000,1031,2,2,1,1,1,12124.15131
7800000,1030,3,2,1,1,1,7572.815534
17500000,900,2,2,1,1,1,19444.44444
15000000,850,2,2,3,1,1,17647.05882
13500000,925,2,2,1,1,1,14594.59459
21500000,1040,2,2,3,1,1,20673.07692
14500000,840,2,2,2,1,1,17261.90476
25000000,1098,3,3,1,1,2,22768.67031
20000000,750,2,2,2,1,1,26666.66667
15000000,1020,2,2,1,1,1,14705.88235
25000000,850,2,2,1,1,1,29411.76471
12600000,775,2,2,1,1,3,16258.06452
25000000,1530,3,3,3,1,2,16339.86928
26000000,860,2,2,1,1,3,30232.55814
50000000,1200,3,3,2,1,1,41666.66667
15500000,915,2,2,1,1,1,16939.89071
15900000,870,2,2,1,1,1,18275.86207
19000000,800,2,2,1,1,1,23750
15000000,1000,2,2,1,1,1,15000
35000000,1150,2,2,1,1,1,30434.78261
11000000,870,2,3,1,1,1,12643.67816
40000000,1100,2,2,1,1,1,36363.63636
16000000,924,2,2,1,1,1,17316.01732
23000000,1450,2,2,3,1,1,15862.06897
15000000,937,2,2,2,1,1,16008.53789
12000000,510,2,2,1,1,1,23529.41176
6000000,980,2,2,1,1,1,6122.44898
27000000,908,2,2,1,1,1,29735.68282
12500000,893,2,2,3,1,1,13997.76036
13500000,600,2,2,1,2,1,22500
25000000,932,3,3,1,1,1,26824.03433
8600000,960,2,2,1,1,1,8958.333333
5400000,710,2,2,1,1,1,7605.633803
11000000,1270,2,2,2,1,1,8661.417323
5200000,824,2,2,1,1,1,6310.679612
8500000,1000,2,2,1,1,1,8500
18000000,950,2,2,1,1,1,18947.36842
20000000,1100,3,3,1,1,1,18181.81818
24200000,1360,2,2,1,1,1,17794.11765
6900000,865,2,3,1,1,0,7976.878613
4000000,560,2,2,1,1,1,7142.857143
18000000,1200,2,2,3,1,2,15000
27500000,1370,2,2,1,1,1,20072.9927
32500000,1600,3,2,2,1,1,20312.5
28000000,1600,3,3,1,2,2,17500
6000000,785,2,2,1,1,1,7643.312102
14400000,860,2,2,1,1,1,16744.18605
17500000,855,2,2,1,1,1,20467.83626
29900000,1200,2,2,4,1,3,24916.66667
14000000,945,2,2,1,1,1,14814.81481
8500000,1100,2,2,2,1,1,7727.272727
33000000,1040,2,2,1,1,1,31730.76923
27000000,770,2,2,1,1,1,35064.93506
13500000,950,2,2,1,1,1,14210.52632
15000000,1525,3,3,2,1,2,9836.065574
40000000,1400,3,3,1,1,2,28571.42857
8700000,1280,3,3,3,1,3,6796.875
47500000,2450,4,3,4,1,2,19387.7551
75000000,1920,4,4,1,1,1,39062.5
30000000,890,2,2,1,1,2,33707.86517
29500000,760,2,2,1,1,1,38815.78947
13000000,642,2,2,1,1,1,20249.22118
110000000,3205,4,4,4,2,3,34321.37285
28000000,1050,2,2,1,1,1,26666.66667
19000000,1150,3,3,1,1,1,16521.73913
14000000,760,2,2,1,1,1,18421.05263
21000000,790,2,2,1,1,1,26582.27848
68000000,1500,3,4,1,1,1,45333.33333
12900000,950,2,2,1,1,1,13578.94737
13500000,1040,2,2,3,1,1,12980.76923
15500000,850,2,2,1,1,1,18235.29412
20500000,900,2,2,1,1,1,22777.77778
13800000,850,2,2,1,1,1,16235.29412
32000000,1007,2,2,1,2,2,31777.5571
67000000,1835,3,4,1,1,4,36512.26158
18500000,1111,2,2,1,1,2,16651.66517
47500000,1400,3,3,1,2,6,33928.57143
7150000,775,2,2,1,1,1,9225.806452
13500000,770,2,2,1,1,1,17532.46753
18500000,1000,3,3,1,2,1,18500
13000000,790,2,2,1,1,1,16455.6962
32500000,1680,3,3,3,2,8,19345.2381
79000000,2600,4,5,1,1,2,30384.61538
34900000,1700,3,3,1,2,2,20529.41176
23500000,930,2,2,1,1,2,25268.8172
32500000,1492,3,3,1,1,4,21782.84182
16000000,940,2,2,1,1,1,17021.2766
11000000,610,2,2,1,1,1,18032.78689
15000000,1250,3,3,1,1,2,12000
29000000,1675,3,3,4,1,3,17313.43284
55600000,1855,3,4,1,1,3,29973.04582
6800000,1050,2,2,1,1,1,6476.190476
48700000,1700,3,3,3,1,1,28647.05882
14000000,640,2,2,1,1,1,21875
10500000,1400,3,3,4,1,1,7500
15000000,980,2,2,1,1,2,15306.12245
94000000,3617,5,3,1,1,1,25988.38817
31500000,1650,3,3,1,2,1,19090.90909
65000000,3500,4,5,1,1,1,18571.42857
65000000,2795,4,5,1,4,5,23255.81395
21000000,736,2,2,1,1,1,28532.6087
37500000,1375,3,3,1,1,2,27272.72727
10500000,810,2,2,1,1,2,12962.96296
25000000,1050,3,2,5,1,1,23809.52381
37500000,1409,3,3,1,1,2,26614.6203
18500000,1700,3,2,2,1,1,10882.35294
11500000,800,2,2,1,1,1,14375
26000000,1200,3,3,3,1,1,21666.66667
14000000,725,2,2,1,1,2,19310.34483
5000000,875,2,2,1,1,1,5714.285714
20000000,1230,3,3,1,1,1,16260.1626
12500000,895,2,2,1,1,1,13966.48045
45000000,1050,3,3,1,1,1,42857.14286
29800000,1250,2,2,3,1,1,23840
16500000,950,2,2,1,1,2,17368.42105
14000000,965,2,2,1,2,2,14507.77202
49500000,2190,5,4,1,4,1,22602.73973
16500000,817,2,2,1,1,2,20195.83843
19000000,905,2,2,1,1,1,20994.47514
28000000,1485,3,3,1,1,1,18855.21886
47000000,1700,3,3,2,2,8,27647.05882
34000000,1200,3,2,1,1,1,28333.33333
21000000,940,3,2,1,1,1,22340.42553
18500000,875,2,2,1,1,1,21142.85714
26500000,1310,3,3,2,1,1,20229.00763
120000000,3350,4,4,4,3,1,35820.89552
14000000,850,2,2,1,1,1,16470.58824
14700000,950,2,2,2,1,1,15473.68421
22000000,935,2,2,1,1,2,23529.41176
18000000,980,2,2,2,1,1,18367.34694
8500000,900,2,2,1,1,2,9444.444444
45100000,1050,3,3,1,1,1,42952.38095
21000000,1030,2,2,1,1,1,20388.34951
19500000,1000,2,2,1,1,1,19500
69500000,1650,3,3,3,2,2,42121.21212
8000000,800,2,2,3,1,1,10000
55000000,1388,2,2,4,1,1,39625.36023
18000000,900,2,3,1,1,2,20000
37500000,1800,4,4,1,1,2,20833.33333
12900000,720,2,2,1,1,1,17916.66667
32500000,888,2,2,1,1,1,36599.0991
27000000,818,2,2,1,1,1,33007.33496
50000000,1206,2,2,1,1,3,41459.36982
25000000,1050,2,2,2,1,1,23809.52381
36000000,950,2,2,2,1,1,37894.73684
18500000,870,2,2,1,1,1,21264.36782
12000000,715,2,2,2,1,1,16783.21678
33000000,1079,2,2,1,2,1,30583.87396
12000000,646,2,2,1,1,1,18575.85139
16000000,960,2,2,1,1,1,16666.66667
23000000,1015,2,2,1,1,1,22660.09852
15500000,840,2,2,1,1,1,18452.38095
9950000,1000,2,2,1,1,1,9950
14000000,915,2,2,1,1,1,15300.54645
4900000,900,2,2,1,1,1,5444.444444
8000000,1500,4,3,1,2,1,5333.333333
13500000,625,2,2,1,1,1,21600
16000000,585,2,2,4,1,1,27350.42735
23000000,1183,2,2,1,2,3,19442.09637
35900000,1700,3,3,1,1,2,21117.64706
22500000,1280,3,3,1,1,1,17578.125
17500000,1100,2,2,3,1,2,15909.09091
47500000,1400,3,3,1,2,1,33928.57143
27900000,1300,3,3,1,1,1,21461.53846
29000000,1150,2,2,1,1,2,25217.3913
9500000,1135,2,2,2,1,2,8370.044053
34000000,1600,3,2,1,1,3,21250
16000000,855,2,2,1,1,1,18713.45029
24000000,1400,3,2,1,1,1,17142.85714
14500000,890,2,2,1,1,1,16292.13483
9000000,1320,3,3,3,1,1,6818.181818
30000000,1250,2,2,3,1,3,24000
65000000,2300,4,4,3,2,2,28260.86957
120000000,2600,4,5,1,2,2,46153.84615
36000000,1700,4,4,1,2,1,21176.47059
7700000,901,2,2,4,1,1,8546.059933
20500000,1000,2,2,1,1,1,20500
15500000,650,2,2,1,1,1,23846.15385
22500000,846,2,2,1,1,1,26595.74468
29000000,4000,4,4,1,1,1,7250
4500000,720,2,2,1,1,4,6250
16500000,825,2,2,1,1,1,20000
8800000,985,2,2,3,1,2,8934.010152
35100000,1457,3,3,1,2,2,24090.59712
70000000,2200,4,4,3,1,1,31818.18182
20000000,960,2,2,1,1,1,20833.33333
42500000,1500,3,3,2,1,2,28333.33333
26000000,625,3,3,1,1,2,41600
26500000,990,2,2,1,2,2,26767.67677
65000000,1550,4,3,3,1,1,41935.48387
31000000,805,2,2,1,1,1,38509.31677
37500000,1900,3,3,1,1,2,19736.84211
30000000,805,2,2,1,1,1,37267.08075
7500000,900,2,2,1,1,1,8333.333333
31000000,1150,2,3,1,1,1,26956.52174
18700000,747,2,2,1,1,1,25033.4672
22500000,715,2,2,1,1,1,31468.53147
14500000,650,2,2,1,1,1,22307.69231
15900000,850,2,2,1,1,1,18705.88235
12700000,2000,4,4,2,2,1,6350
27000000,1335,3,2,1,2,1,20224.7191
13700000,1000,2,3,1,1,1,13700
88000000,2350,4,4,5,2,2,37446.80851
70000000,2100,3,4,1,2,5,33333.33333
17000000,830,2,2,1,1,1,20481.92771
5800000,965,3,3,1,1,1,6010.362694
14000000,814,2,2,2,1,1,17199.0172
7000000,900,2,2,1,1,1,7777.777778
18000000,1255,3,3,1,1,1,14342.62948
19500000,980,2,2,1,1,1,19897.95918
37000000,1600,4,3,1,1,1,23125
18500000,1050,2,2,1,1,1,17619.04762
15000000,1150,2,2,1,1,2,13043.47826
16800000,1110,2,2,1,1,1,15135.13514
17800000,915,2,2,1,1,1,19453.55191
17000000,1013,2,2,1,1,1,16781.83613
40000000,1080,2,2,1,1,3,37037.03704
20500000,750,2,2,1,1,1,27333.33333
14000000,1200,2,2,3,1,1,11666.66667
11500000,850,2,2,1,1,1,13529.41176
70000000,1600,2,2,1,1,2,43750
17500000,1046,2,2,1,1,4,16730.40153
22500000,1200,2,2,1,1,1,18750
18000000,960,2,2,1,1,1,18750
39500000,2300,6,5,1,1,2,17173.91304
7210000,950,2,2,4,1,1,7589.473684
25500000,1350,3,3,1,1,2,18888.88889
15000000,900,2,2,1,1,2,16666.66667
18500000,825,2,2,1,1,1,22424.24242
38000000,1610,3,3,4,1,1,23602.48447
25000000,1350,4,4,1,1,1,18518.51852
6000000,1250,2,3,1,1,1,4800
14000000,1100,2,2,1,1,1,12727.27273
7700000,790,2,2,1,1,1,9746.835443
130000000,1700,4,3,1,2,2,76470.58824
37500000,1000,2,2,3,1,1,37500
14900000,1050,2,2,4,1,1,14190.47619
18000000,1050,2,2,1,1,1,17142.85714
22500000,1185,2,2,1,1,2,18987.34177
15300000,800,2,2,1,1,1,19125
70000000,850,2,2,1,1,2,82352.94118
22500000,1200,3,2,1,1,2,18750
16000000,850,3,2,1,1,2,18823.52941
27000000,1376,3,3,1,1,1,19622.09302
12200000,774,2,2,1,1,1,15762.2739
10500000,985,3,2,1,1,0,10659.89848
15000000,510,2,2,1,1,1,29411.76471
14500000,1000,2,2,1,1,2,14500
5500000,850,2,2,2,1,2,6470.588235
12500000,800,2,2,1,1,1,15625
22500000,1258,2,2,1,1,2,17885.53259
6000000,750,2,2,4,1,1,8000
4500000,688,2,2,4,1,1,6540.697674
15000000,1050,2,2,2,1,1,14285.71429
35000000,3260,5,5,4,1,1,10736.19632
10000000,1050,2,2,3,1,1,9523.809524
15000000,690,2,2,3,1,2,21739.13043
40000000,1050,2,2,1,1,1,38095.2381
50200000,1000,3,3,3,1,0,50200
6800000,900,2,2,1,1,1,7555.555556
14000000,760,2,2,1,1,1,18421.05263
43100000,4500,5,5,1,3,1,9577.777778
5500000,890,2,2,3,1,1,6179.775281
13500000,740,2,2,1,1,1,18243.24324
27000000,1550,3,2,3,1,1,17419.35484
30000000,880,2,2,1,1,1,34090.90909
28000000,1080,3,3,3,1,3,25925.92593
5270000,925,2,2,4,1,1,5697.297297
18000000,1201,2,2,4,1,2,14987.51041
19800000,1281,2,2,1,1,2,15456.67447
14500000,825,2,2,1,1,1,17575.75758
5900000,1172,2,2,1,1,1,5034.129693
32500000,1960,3,4,4,1,1,16581.63265
33300000,2000,4,4,1,2,3,16650
29000000,1880,4,4,1,1,1,15425.53191
4600000,943,2,2,2,1,2,4878.04878
70000000,2200,4,4,1,1,2,31818.18182
52500000,2285,4,5,1,2,5,22975.92998
9500000,900,2,2,1,1,2,10555.55556
70000000,2327,3,3,2,2,4,30081.65019
22200000,1250,2,2,1,1,2,17760
65000000,2700,5,5,3,1,1,24074.07407
65000000,2200,4,4,1,2,3,29545.45455
65000000,4350,5,5,7,2,2,14942.52874
55000000,1000,2,2,1,3,2,55000
90000000,2100,5,5,1,1,1,42857.14286
40000000,2090,3,4,2,2,5,19138.75598
60000000,1900,3,3,4,1,1,31578.94737
47500000,3200,4,4,4,1,1,14843.75
27000000,1300,2,2,1,1,1,20769.23077
60000000,1700,3,3,1,2,1,35294.11765
25800000,1715,3,3,5,1,4,15043.73178
57000000,1800,4,4,1,1,1,31666.66667
13000000,1235,2,2,1,1,2,10526.31579
100000000,1750,2,2,1,1,1,57142.85714
53000000,1910,4,4,1,1,2,27748.6911
25500000,1025,2,2,2,1,2,24878.04878
70000000,1900,3,3,1,4,1,36842.10526
47500000,2065,4,4,3,1,1,23002.42131
95000000,1750,3,4,2,1,2,54285.71429
75000000,2100,4,4,1,1,1,35714.28571
21000000,1233,3,2,1,1,3,17031.63017
120000000,2845,4,5,5,2,3,42179.26186
33500000,1650,3,3,3,1,2,20303.0303
160000000,4678,3,3,3,2,4,34202.65071
75000000,2345,4,4,1,2,6,31982.94243
50400000,1708,4,4,4,1,1,29508.19672
7500000,815,2,2,1,1,1,9202.453988
35000000,920,3,2,1,2,0,38043.47826
20000000,1200,3,2,1,1,2,16666.66667
25100000,1240,3,3,1,1,1,20241.93548
18900000,1200,3,3,1,2,1,15750
30000000,1350,3,3,1,1,2,22222.22222
47500000,950,3,3,1,1,1,50000
25000000,1215,3,3,1,2,2,20576.13169
7500000,750,2,2,1,1,1,10000
15000000,950,2,2,2,1,1,15789.47368
124900000,3835,5,5,5,2,4,32568.4485
70000000,1850,3,3,5,1,1,37837.83784
28000000,1878,3,3,4,1,4,14909.47817
55000000,2100,3,4,1,1,2,26190.47619
160000000,3000,4,4,1,1,2,53333.33333
41000000,2050,3,3,2,1,1,20000
90000000,3500,4,4,2,1,1,25714.28571
40000000,2350,4,3,3,1,1,17021.2766
120000000,3200,5,4,1,1,1,37500
19000000,840,2,2,1,1,1,22619.04762
62500000,1800,3,3,1,1,2,34722.22222
45000000,2000,4,4,1,1,1,22500
39700000,1722,3,3,1,2,4,23054.58769
37500000,1287,2,2,2,2,1,29137.52914
19500000,760,2,2,1,1,1,25657.89474
39000000,2100,4,4,1,1,2,18571.42857
8700000,860,2,2,4,1,1,10116.27907
32000000,1650,3,3,1,1,2,19393.93939
16500000,990,3,2,1,1,1,16666.66667
81100000,2285,4,4,1,2,2,35492.34136
14700000,921,2,2,1,1,2,15960.91205
52500000,2700,4,4,4,2,2,19444.44444
39500000,2900,2,2,2,1,4,13620.68966
65000000,1675,3,3,1,2,2,38805.97015
62500000,2040,4,3,1,1,2,30637.2549
21000000,1165,2,2,3,1,3,18025.75107
15000000,1058,2,2,1,1,1,14177.69376
24500000,1368,3,2,1,2,2,17909.35673
27000000,1300,3,2,1,1,1,20769.23077
20000000,743,2,2,1,1,1,26917.9004
14500000,774,2,2,1,1,1,18733.85013
25000000,1440,3,4,1,1,2,17361.11111
12600000,650,2,2,1,1,1,19384.61538
18000000,1566,3,3,1,1,3,11494.25287
15000000,925,2,2,1,1,2,16216.21622
11000000,861,2,2,1,1,1,12775.84204
31000000,1650,3,4,1,3,2,18787.87879
22500000,950,2,2,1,1,2,23684.21053
21500000,1015,3,2,1,1,6,21182.26601
16000000,1000,2,2,1,1,1,16000
30000000,1550,3,3,3,1,1,19354.83871
72000000,2000,4,4,1,2,2,36000
9400000,1020,2,2,3,1,3,9215.686275
45000000,1800,4,5,1,3,1,25000
120000000,1850,3,4,1,2,3,64864.86486
12400000,1041,2,2,1,1,1,11911.62344
38000000,1700,3,3,1,2,2,22352.94118
17000000,870,2,2,3,2,3,19540.22989
27500000,2500,4,3,1,1,1,11000
13900000,690,2,2,1,1,1,20144.92754
16300000,900,2,2,1,1,1,18111.11111
11400000,660,2,2,1,1,1,17272.72727
21100000,1300,2,2,1,1,1,16230.76923
22500000,1150,2,2,1,1,1,19565.21739
19500000,1200,3,2,1,1,1,16250
10000000,800,2,2,1,1,1,12500
50000000,950,2,2,1,1,1,52631.57895
22500000,800,2,2,1,1,1,28125
14000000,1200,3,2,1,1,1,11666.66667
7900000,870,2,2,1,1,1,9080.45977
31500000,1358,3,3,1,1,3,23195.87629
17500000,900,2,2,1,1,1,19444.44444
18500000,662,2,2,1,1,2,27945.61934
14800000,808,2,2,1,1,1,18316.83168
6800000,650,2,2,1,1,1,10461.53846
18500000,850,2,2,1,1,1,21764.70588
14500000,1200,2,2,1,1,2,12083.33333
26000000,1500,3,3,1,1,1,17333.33333
14500000,1150,2,2,1,1,1,12608.69565
18000000,750,2,2,1,1,1,24000
20000000,3700,4,3,3,1,1,5405.405405
16000000,852,3,3,1,1,1,18779.34272
9500000,650,2,2,1,1,1,14615.38462
20500000,1250,3,3,1,1,1,16400
25000000,1070,2,2,1,1,2,23364.48598
35000000,1368,3,3,1,1,1,25584.79532
25000000,900,2,2,1,1,1,27777.77778
47500000,2811,4,4,1,3,4,16897.9011
28000000,1130,2,2,1,1,2,24778.76106
19500000,990,2,2,1,1,1,19696.9697
14500000,825,2,2,1,1,1,17575.75758
19500000,950,2,2,1,1,1,20526.31579
15000000,785,3,2,1,1,1,19108.28025
45000000,1435,3,3,1,1,1,31358.88502
16000000,1190,2,2,1,1,1,13445.37815
12500000,950,2,2,1,1,1,13157.89474
17500000,850,2,2,1,1,1,20588.23529
7000000,1020,2,2,1,1,1,6862.745098
27000000,1400,3,2,4,1,1,19285.71429
8000000,1250,3,3,1,1,1,6400
15000000,753,2,2,1,1,3,19920.31873
28000000,1000,2,2,1,1,1,28000
15000000,910,2,2,1,1,2,16483.51648
11900000,710,2,2,1,1,1,16760.56338
4750000,884,2,2,2,1,2,5373.303167
25000000,935,2,2,1,1,1,26737.96791
27500000,1330,3,3,1,1,2,20676.69173
20000000,900,3,4,1,1,2,22222.22222
55000000,1900,3,3,4,2,6,28947.36842
15500000,750,2,2,1,1,1,20666.66667
59900000,1345,3,3,3,2,2,44535.31599
25000000,1365,3,3,1,2,1,18315.01832
23500000,1400,3,3,1,1,1,16785.71429
